"word","Freq","name"
"Karaage",1,"BADUNG"
"Kayak",1,"BADUNG"
"Kayaking",1,"BADUNG"
"Kemp's ridley sea turtle",1,"BADUNG"
"Key lime",1,"BADUNG"
"Keyboard",1,"BADUNG"
"Kilt",1,"BADUNG"
"Kinkajou",1,"BADUNG"
"Kiss",1,"BADUNG"
"Kitchen & dining room table",1,"BADUNG"
"Kitchen appliance",1,"BADUNG"
"Korat",1,"BADUNG"
"Korokke",1,"BADUNG"
"Kreplach",1,"BADUNG"
"Kung fu",1,"BADUNG"
"Kushikatsu",1,"BADUNG"
"Labrador retriever",1,"BADUNG"
"Lace wig",1,"BADUNG"
"Lacerta",1,"BADUNG"
"Lagoon",1,"BADUNG"
"Lake district",1,"BADUNG"
"Laksa",1,"BADUNG"
"Lamian",1,"BADUNG"
"Lamp",1,"BADUNG"
"Laotian cuisine",1,"BADUNG"
"Lap",1,"BADUNG"
"Laser guns",1,"BADUNG"
"Lassi",1,"BADUNG"
"Latte",1,"BADUNG"
"Laugh",1,"BADUNG"
"Lcd tv",1,"BADUNG"
"Leash",1,"BADUNG"
"Lechona",1,"BADUNG"
"Lei",1,"BADUNG"
"Lens cap",1,"BADUNG"
"Lens flare",1,"BADUNG"
"Lettuce",1,"BADUNG"
"Lifejacket",1,"BADUNG"
"Light aircraft",1,"BADUNG"
"Lighthouse",1,"BADUNG"
"Limestone",1,"BADUNG"
"Liquid",1,"BADUNG"
"Little Brown Myotis",1,"BADUNG"
"Little egret",1,"BADUNG"
"Little red flying fox",1,"BADUNG"
"Lobster",1,"BADUNG"
"Loggerhead sea turtle",1,"BADUNG"
"Long-distance running",1,"BADUNG"
"Lotus",1,"BADUNG"
"Loudspeaker",1,"BADUNG"
"Lugger",1,"BADUNG"
"Lumpia",1,"BADUNG"
"Lupis",1,"BADUNG"
"Lymnaeidae",1,"BADUNG"
"Macedonia",1,"BADUNG"
"Manakish",1,"BADUNG"
"Mannequin",1,"BADUNG"
"Marathon",1,"BADUNG"
"Marsh",1,"BADUNG"
"Masala",1,"BADUNG"
"Mason jar",1,"BADUNG"
"Massaman curry",1,"BADUNG"
"Mast",1,"BADUNG"
"Mattress pad",1,"BADUNG"
"Mausoleum",1,"BADUNG"
"Meal, ready-to-eat",1,"BADUNG"
"Measuring instrument",1,"BADUNG"
"Medieval architecture",1,"BADUNG"
"Meditation",1,"BADUNG"
"Megalith",1,"BADUNG"
"Membrane-winged insect",1,"BADUNG"
"Menchi-katsu",1,"BADUNG"
"Meze",1,"BADUNG"
"Microphone",1,"BADUNG"
"Microvan",1,"BADUNG"
"Mie goreng",1,"BADUNG"
"Military",1,"BADUNG"
"Milkweed",1,"BADUNG"
"Mini SUV",1,"BADUNG"
"Minibus",1,"BADUNG"
"Mist",1,"BADUNG"
"Mocaccino",1,"BADUNG"
"Mochi",1,"BADUNG"
"Modem",1,"BADUNG"
"Moisture meter",1,"BADUNG"
"Molding",1,"BADUNG"
"Molluscs",1,"BADUNG"
"Monastery",1,"BADUNG"
"Money",1,"BADUNG"
"Money handling",1,"BADUNG"
"Mongolian food",1,"BADUNG"
"Moped",1,"BADUNG"
"Motocross",1,"BADUNG"
"Motor ship",1,"BADUNG"
"Motorcycle speedway",1,"BADUNG"
"Motorsport",1,"BADUNG"
"Movie",1,"BADUNG"
"Mudflat",1,"BADUNG"
"Museum",1,"BADUNG"
"Musical keyboard",1,"BADUNG"
"N<U+1ED9>m",1,"BADUNG"
"Naan",1,"BADUNG"
"Nacatamal",1,"BADUNG"
"Nachos",1,"BADUNG"
"Nail",1,"BADUNG"
"Napkin",1,"BADUNG"
"Narrows",1,"BADUNG"
"Nasi kandar",1,"BADUNG"
"Navel",1,"BADUNG"
"Nepalese cuisine",1,"BADUNG"
"Net",1,"BADUNG"
"Netbook",1,"BADUNG"
"New year",1,"BADUNG"
"Newspaper",1,"BADUNG"
"Newsprint",1,"BADUNG"
"Nightingale",1,"BADUNG"
"Nightshade family",1,"BADUNG"
"Nile crocodile",1,"BADUNG"
"Norrbottenspets",1,"BADUNG"
"Norwegian lundehund",1,"BADUNG"
"Novel",1,"BADUNG"
"Number",1,"BADUNG"
"Ocean liner",1,"BADUNG"
"Office",1,"BADUNG"
"Office equipment",1,"BADUNG"
"Oil lamp",1,"BADUNG"
"Onion",1,"BADUNG"
"Orb-weaver spider",1,"BADUNG"
"Ostrich fern",1,"BADUNG"
"Outdoor bench",1,"BADUNG"
"Outdoor structure",1,"BADUNG"
"Oven bag",1,"BADUNG"
"Overpass",1,"BADUNG"
"Owl",1,"BADUNG"
"Oxygen mask",1,"BADUNG"
"Oyster",1,"BADUNG"
"Parachuting",1,"BADUNG"
"Parade",1,"BADUNG"
"Parrotfish",1,"BADUNG"
"Party supply",1,"BADUNG"
"Pastry",1,"BADUNG"
"Paw",1,"BADUNG"
"Peach",1,"BADUNG"
"Pedestrian crossing",1,"BADUNG"
"Percussion",1,"BADUNG"
"Performance car",1,"BADUNG"
"Persian lime",1,"BADUNG"
"Phat si io",1,"BADUNG"
"Piano",1,"BADUNG"
"Picnic",1,"BADUNG"
"Picnic table",1,"BADUNG"
"Pigeons and doves",1,"BADUNG"
"Pint",1,"BADUNG"
"Pit cave",1,"BADUNG"
"Plane",1,"BADUNG"
"Plaster",1,"BADUNG"
"Plastic",1,"BADUNG"
"Plastic bag",1,"BADUNG"
"Plastic bottle",1,"BADUNG"
"Player",1,"BADUNG"
"Plucked string instruments",1,"BADUNG"
"Plush",1,"BADUNG"
"Pomeranian",1,"BADUNG"
"Pool",1,"BADUNG"
"Pork belly",1,"BADUNG"
"Pork steak",1,"BADUNG"
"Portrait",1,"BADUNG"
"Poutine",1,"BADUNG"
"Prairie",1,"BADUNG"
"Present",1,"BADUNG"
"Procyonidae",1,"BADUNG"
"Profiterole",1,"BADUNG"
"Propeller",1,"BADUNG"
"Prophet",1,"BADUNG"
"Pumpkin",1,"BADUNG"
"Punch",1,"BADUNG"
"Punjabi cuisine",1,"BADUNG"
"Purple mangosteen",1,"BADUNG"
"Quesadilla",1,"BADUNG"
"Quiche",1,"BADUNG"
"Racing bicycle",1,"BADUNG"
"Rafeiro do alentejo",1,"BADUNG"
"Rambutan",1,"BADUNG"
"Ranat",1,"BADUNG"
"Ravine",1,"BADUNG"
"Reading",1,"BADUNG"
"Rear-view mirror",1,"BADUNG"
"Rebellion",1,"BADUNG"
"Recycling",1,"BADUNG"
"Red curry",1,"BADUNG"
"Red wine",1,"BADUNG"
"Refried beans",1,"BADUNG"
"Refrigerator",1,"BADUNG"
"Rein",1,"BADUNG"
"Reindeer",1,"BADUNG"
"Rejoicing",1,"BADUNG"
"Religious item",1,"BADUNG"
"Rest area",1,"BADUNG"
"Retriever",1,"BADUNG"
"Retro style",1,"BADUNG"
"Rice paper",1,"BADUNG"
"Rickey",1,"BADUNG"
"Rickshaw",1,"BADUNG"
"Risotto",1,"BADUNG"
"Road bicycle",1,"BADUNG"
"Road cycling",1,"BADUNG"
"Road trip",1,"BADUNG"
"Rolling stock",1,"BADUNG"
"Rose family",1,"BADUNG"
"rubber ducky",1,"BADUNG"
"Rum swizzle",1,"BADUNG"
"Russian blue",1,"BADUNG"
"RV",1,"BADUNG"
"Sail",1,"BADUNG"
"Sailing",1,"BADUNG"
"Sailing ship",1,"BADUNG"
"Sake",1,"BADUNG"
"Salad bar",1,"BADUNG"
"Saltwater crocodile",1,"BADUNG"
"Samba",1,"BADUNG"
"Samgyeopsal",1,"BADUNG"
"Sandwich",1,"BADUNG"
"Sandwich wrap",1,"BADUNG"
"Santa claus",1,"BADUNG"
"Sardine",1,"BADUNG"
"Saucer",1,"BADUNG"
"Sauna",1,"BADUNG"
"Sausage",1,"BADUNG"
"Saving",1,"BADUNG"
"Scaffolding",1,"BADUNG"
"Scallop",1,"BADUNG"
"Schnitzel",1,"BADUNG"
"Scone",1,"BADUNG"
"Scrap",1,"BADUNG"
"Sculptor",1,"BADUNG"
"Sea kayak",1,"BADUNG"
"Sea snail",1,"BADUNG"
"Sea turtle",1,"BADUNG"
"Security lighting",1,"BADUNG"
"Sedan",1,"BADUNG"
"Sensor",1,"BADUNG"
"Shinto shrine",1,"BADUNG"
"Shoemaking",1,"BADUNG"
"Shooting",1,"BADUNG"
"Shooting sport",1,"BADUNG"
"Siberian husky",1,"BADUNG"
"Sicilian pizza",1,"BADUNG"
"Sideboard",1,"BADUNG"
"signaling device",1,"BADUNG"
"Siu yeh",1,"BADUNG"
"Skatepark",1,"BADUNG"
"Sketch",1,"BADUNG"
"Ski boot",1,"BADUNG"
"Skyline",1,"BADUNG"
"Slipcover",1,"BADUNG"
"Sloop-of-war",1,"BADUNG"
"Smartphone",1,"BADUNG"
"Smooth fox terrier",1,"BADUNG"
"Snack cake",1,"BADUNG"
"Snail",1,"BADUNG"
"Snails and slugs",1,"BADUNG"
"Snorkeling",1,"BADUNG"
"Soapberry family",1,"BADUNG"
"Soda bread",1,"BADUNG"
"Sofa tables",1,"BADUNG"
"Software engineering",1,"BADUNG"
"Solanum",1,"BADUNG"
"Solanum lycocarpum",1,"BADUNG"
"Solar energy",1,"BADUNG"
"Sole",1,"BADUNG"
"Sourdough",1,"BADUNG"
"Spa town",1,"BADUNG"
"Space bar",1,"BADUNG"
"Spaghetti aglio e olio",1,"BADUNG"
"Spider",1,"BADUNG"
"Spider web",1,"BADUNG"
"Spiny lobster",1,"BADUNG"
"Sports gear",1,"BADUNG"
"Stadium",1,"BADUNG"
"Stain",1,"BADUNG"
"Stained glass",1,"BADUNG"
"Stand up paddle surfing",1,"BADUNG"
"Star",1,"BADUNG"
"Steak",1,"BADUNG"
"Steak tartare",1,"BADUNG"
"Step cutting",1,"BADUNG"
"Stockfish",1,"BADUNG"
"Stocking",1,"BADUNG"
"Stork",1,"BADUNG"
"Strap",1,"BADUNG"
"Strawberry",1,"BADUNG"
"Strawberry juice",1,"BADUNG"
"Street artist",1,"BADUNG"
"Street dance",1,"BADUNG"
"studio couch",1,"BADUNG"
"Stuffed clam",1,"BADUNG"
"Stuffed toy",1,"BADUNG"
"Stuffing",1,"BADUNG"
"Subshrub",1,"BADUNG"
"Suit",1,"BADUNG"
"Sujebi",1,"BADUNG"
"Suman",1,"BADUNG"
"Sundae",1,"BADUNG"
"Supermoto",1,"BADUNG"
"Surf fishing",1,"BADUNG"
"Surf kayaking",1,"BADUNG"
"Surfboat",1,"BADUNG"
"Sushi",1,"BADUNG"
"Swamp Sparrow",1,"BADUNG"
"Swan",1,"BADUNG"
"Swim brief",1,"BADUNG"
"Swimming",1,"BADUNG"
"Swimsuit bottom",1,"BADUNG"
"Swing",1,"BADUNG"
"Symbol",1,"BADUNG"
"T'ai chi ch'uan",1,"BADUNG"
"Tablecloth",1,"BADUNG"
"Tablet computer",1,"BADUNG"
"Taglierini",1,"BADUNG"
"Taho",1,"BADUNG"
"Taiwanese opera",1,"BADUNG"
"Takeoff",1,"BADUNG"
"Tall ship",1,"BADUNG"
"Tandoori chicken",1,"BADUNG"
"Tangle-web spider",1,"BADUNG"
"Tartan",1,"BADUNG"
"Tarte flambée",1,"BADUNG"
"Tea",1,"BADUNG"
"Teal",1,"BADUNG"
"Team sport",1,"BADUNG"
"Teddy bear",1,"BADUNG"
"Teleconverter",1,"BADUNG"
"Telephony",1,"BADUNG"
"Television",1,"BADUNG"
"Television set",1,"BADUNG"
"Temporary tattoo",1,"BADUNG"
"Thinking",1,"BADUNG"
"Thumb",1,"BADUNG"
"Tide pool",1,"BADUNG"
"Tie",1,"BADUNG"
"Tights",1,"BADUNG"
"Tiki",1,"BADUNG"
"Tilapia",1,"BADUNG"
"Tin can",1,"BADUNG"
"Toad",1,"BADUNG"
"Tobacco products",1,"BADUNG"
"Tom collins",1,"BADUNG"
"Tom kha kai",1,"BADUNG"
"Tool",1,"BADUNG"
"Torii",1,"BADUNG"
"Torte",1,"BADUNG"
"Tortilla",1,"BADUNG"
"Tostada",1,"BADUNG"
"Touchpad",1,"BADUNG"
"Tower block",1,"BADUNG"
"Town square",1,"BADUNG"
"Toyota avanza",1,"BADUNG"
"Toyota fortuner",1,"BADUNG"
"Trademark",1,"BADUNG"
"Traffic congestion",1,"BADUNG"
"Traffic light",1,"BADUNG"
"Trail riding",1,"BADUNG"
"Tray",1,"BADUNG"
"trick-or-treat",1,"BADUNG"
"Tricking",1,"BADUNG"
"Turboprop",1,"BADUNG"
"Turkish coffee",1,"BADUNG"
"Turtle",1,"BADUNG"
"Tusk",1,"BADUNG"
"vampire bat",1,"BADUNG"
"Vascular plant",1,"BADUNG"
"Vase",1,"BADUNG"
"Veal",1,"BADUNG"
"Vegan nutrition",1,"BADUNG"
"Veggie burger",1,"BADUNG"
"Vehicle registration plate",1,"BADUNG"
"Vine",1,"BADUNG"
"Vintage car",1,"BADUNG"
"Violet family",1,"BADUNG"
"Viverridae",1,"BADUNG"
"Volcanic field",1,"BADUNG"
"Volkswagen type 2",1,"BADUNG"
"Volleyball",1,"BADUNG"
"Wadi",1,"BADUNG"
"Wallflower",1,"BADUNG"
"Warehouse",1,"BADUNG"
"Watch accessory",1,"BADUNG"
"Water gun",1,"BADUNG"
"Water spinach",1,"BADUNG"
"Wedding invitation",1,"BADUNG"
"Wetland",1,"BADUNG"
"Wetsuit",1,"BADUNG"
"Whopper",1,"BADUNG"
"Wild cat",1,"BADUNG"
"Winter squash",1,"BADUNG"
"Wire fencing",1,"BADUNG"
"Wonton",1,"BADUNG"
"Woo woo",1,"BADUNG"
"Wool",1,"BADUNG"
"Wrestling",1,"BADUNG"
"Wrinkle",1,"BADUNG"
"Wrist",1,"BADUNG"
"Xing yi quan",1,"BADUNG"
"Yakisoba",1,"BADUNG"
"Yangqin",1,"BADUNG"
"Yellow garden spider",1,"BADUNG"
"Yuca",1,"BADUNG"
"Zongzi",1,"BADUNG"
"Zwiebelkuchen",1,"BADUNG"
"Accipitriformes",2,"BADUNG"
"Adventure game",2,"BADUNG"
"Aerial photography",2,"BADUNG"
"American food",2,"BADUNG"
"Amusement park",2,"BADUNG"
"Amusement ride",2,"BADUNG"
"Animal shelter",2,"BADUNG"
"Animated cartoon",2,"BADUNG"
"Anthurium",2,"BADUNG"
"Aquanaut",2,"BADUNG"
"Arachnid",2,"BADUNG"
"Army",2,"BADUNG"
"Artificial flower",2,"BADUNG"
"Artificial turf",2,"BADUNG"
"Artisan",2,"BADUNG"
"Artist",2,"BADUNG"
"Automotive window part",2,"BADUNG"
"Baby carriage",2,"BADUNG"
"Baby Products",2,"BADUNG"
"Badlands",2,"BADUNG"
"Basket",2,"BADUNG"
"Bat",2,"BADUNG"
"Bathtub",2,"BADUNG"
"Beard",2,"BADUNG"
"Bed frame",2,"BADUNG"
"Bedrock",2,"BADUNG"
"Beer cocktail",2,"BADUNG"
"Bench",2,"BADUNG"
"Bicycle handlebar",2,"BADUNG"
"Bicycle helmet",2,"BADUNG"
"Bicycle saddle",2,"BADUNG"
"Bidet",2,"BADUNG"
"big brown bat",2,"BADUNG"
"Bird's-eye view",2,"BADUNG"
"Bird of prey",2,"BADUNG"
"Blond",2,"BADUNG"
"Board game",2,"BADUNG"
"Bookselling",2,"BADUNG"
"Borage family",2,"BADUNG"
"Borassus flabellifer",2,"BADUNG"
"Bread",2,"BADUNG"
"Caffè americano",2,"BADUNG"
"Caffeine",2,"BADUNG"
"Caipirinha",2,"BADUNG"
"Cake",2,"BADUNG"
"Caldo de pollo",2,"BADUNG"
"Campfire",2,"BADUNG"
"Canyon",2,"BADUNG"
"Cap",2,"BADUNG"
"Carpet",2,"BADUNG"
"Cart",2,"BADUNG"
"Cartoon",2,"BADUNG"
"Caving",2,"BADUNG"
"Cement",2,"BADUNG"
"Champagne stemware",2,"BADUNG"
"Check-in",2,"BADUNG"
"Chef",2,"BADUNG"
"Chest hair",2,"BADUNG"
"Chicken meat",2,"BADUNG"
"Child art",2,"BADUNG"
"Churrasco food",2,"BADUNG"
"Coconut water",2,"BADUNG"
"Coffee table",2,"BADUNG"
"Colorfulness",2,"BADUNG"
"Combretaceae",2,"BADUNG"
"Communication Device",2,"BADUNG"
"Compact mpv",2,"BADUNG"
"Composite material",2,"BADUNG"
"Computer hardware",2,"BADUNG"
"Convenience food",2,"BADUNG"
"Cook",2,"BADUNG"
"Couch",2,"BADUNG"
"Coupé",2,"BADUNG"
"Crane",2,"BADUNG"
"Cream",2,"BADUNG"
"Crescent",2,"BADUNG"
"Cruise ship",2,"BADUNG"
"Cuban espresso",2,"BADUNG"
"Culinary art",2,"BADUNG"
"Cupboard",2,"BADUNG"
"Curtain",2,"BADUNG"
"Cycling",2,"BADUNG"
"Daiquiri",2,"BADUNG"
"Dandelion coffee",2,"BADUNG"
"Denim",2,"BADUNG"
"Digital camera",2,"BADUNG"
"Diner",2,"BADUNG"
"Display window",2,"BADUNG"
"Divemaster",2,"BADUNG"
"Diving equipment",2,"BADUNG"
"Document",2,"BADUNG"
"Domestic short-haired cat",2,"BADUNG"
"Driving",2,"BADUNG"
"Dry suit",2,"BADUNG"
"Ear",2,"BADUNG"
"Earth",2,"BADUNG"
"Ecoregion",2,"BADUNG"
"Electric vehicle",2,"BADUNG"
"Electronic instrument",2,"BADUNG"
"Elephant",2,"BADUNG"
"Elephants and Mammoths",2,"BADUNG"
"Emblem",2,"BADUNG"
"Enduro",2,"BADUNG"
"Espresso",2,"BADUNG"
"Fair",2,"BADUNG"
"Fan",2,"BADUNG"
"Fashion design",2,"BADUNG"
"Fashion illustration",2,"BADUNG"
"Ferry",2,"BADUNG"
"Fiction",2,"BADUNG"
"Figurine",2,"BADUNG"
"Filing cabinet",2,"BADUNG"
"Fishmonger",2,"BADUNG"
"Flash photography",2,"BADUNG"
"Flat panel display",2,"BADUNG"
"Flesh",2,"BADUNG"
"Flyer",2,"BADUNG"
"Fog",2,"BADUNG"
"Folk instrument",2,"BADUNG"
"Footprint",2,"BADUNG"
"Ford motor company",2,"BADUNG"
"Freeway",2,"BADUNG"
"Fried egg",2,"BADUNG"
"Garden salad",2,"BADUNG"
"Gown",2,"BADUNG"
"Granite",2,"BADUNG"
"Grillades",2,"BADUNG"
"Grocer",2,"BADUNG"
"Hammock",2,"BADUNG"
"Harbor",2,"BADUNG"
"Horn",2,"BADUNG"
"Hunting dog",2,"BADUNG"
"Impatiens",2,"BADUNG"
"Indian elephant",2,"BADUNG"
"Individual sports",2,"BADUNG"
"Intersection",2,"BADUNG"
"Islet",2,"BADUNG"
"Italian food",2,"BADUNG"
"Jacuzzi",2,"BADUNG"
"Jeans",2,"BADUNG"
"Kebab",2,"BADUNG"
"Kids' meal",2,"BADUNG"
"Kitchen",2,"BADUNG"
"Knee",2,"BADUNG"
"Koi",2,"BADUNG"
"Label",2,"BADUNG"
"Laptop",2,"BADUNG"
"Learning",2,"BADUNG"
"Led display",2,"BADUNG"
"Lingerie",2,"BADUNG"
"Liquor store",2,"BADUNG"
"Lizard",2,"BADUNG"
"Local food",2,"BADUNG"
"Loft",2,"BADUNG"
"Longboard",2,"BADUNG"
"Luxury yacht",2,"BADUNG"
"Mackerel",2,"BADUNG"
"Mansion",2,"BADUNG"
"Map",2,"BADUNG"
"Marching",2,"BADUNG"
"Maritime museum",2,"BADUNG"
"Meadow",2,"BADUNG"
"Media",2,"BADUNG"
"Military camouflage",2,"BADUNG"
"Military uniform",2,"BADUNG"
"Mobile phone",2,"BADUNG"
"Moonlight",2,"BADUNG"
"Morning glory family",2,"BADUNG"
"Moss",2,"BADUNG"
"Motorcycle helmet",2,"BADUNG"
"Motorcycle racing",2,"BADUNG"
"Mug",2,"BADUNG"
"Musical instrument accessory",2,"BADUNG"
"Nasi goreng",2,"BADUNG"
"Nasi uduk",2,"BADUNG"
"Natural arch",2,"BADUNG"
"Natural foods",2,"BADUNG"
"Naval architecture",2,"BADUNG"
"Noodle",2,"BADUNG"
"Organ",2,"BADUNG"
"Outdoor grill",2,"BADUNG"
"Outdoor recreation",2,"BADUNG"
"Overhead power line",2,"BADUNG"
"Pacific saury",2,"BADUNG"
"Paint",2,"BADUNG"
"Pancit",2,"BADUNG"
"Parachute",2,"BADUNG"
"Paragliding",2,"BADUNG"
"Parasailing",2,"BADUNG"
"Parking",2,"BADUNG"
"Parking lot",2,"BADUNG"
"Pc game",2,"BADUNG"
"Pelecaniformes",2,"BADUNG"
"Photobombing",2,"BADUNG"
"Pickup truck",2,"BADUNG"
"Pilgrimage",2,"BADUNG"
"Pineapple",2,"BADUNG"
"Pint glass",2,"BADUNG"
"Pipe",2,"BADUNG"
"Plate lunch",2,"BADUNG"
"Platter",2,"BADUNG"
"Plaza",2,"BADUNG"
"Point-and-shoot camera",2,"BADUNG"
"Pollution",2,"BADUNG"
"Pork chop",2,"BADUNG"
"Port",2,"BADUNG"
"Portable communications device",2,"BADUNG"
"Prepackaged meal",2,"BADUNG"
"Protest",2,"BADUNG"
"Psychedelic art",2,"BADUNG"
"Pudding",2,"BADUNG"
"Pug",2,"BADUNG"
"Race track",2,"BADUNG"
"Recreational fishing",2,"BADUNG"
"Recycling bin",2,"BADUNG"
"Red flag",2,"BADUNG"
"Reinforced concrete",2,"BADUNG"
"Rock fishing",2,"BADUNG"
"Rose",2,"BADUNG"
"Running",2,"BADUNG"
"Sacred lotus",2,"BADUNG"
"Salted fish",2,"BADUNG"
"Sashimi",2,"BADUNG"
"Satay celup",2,"BADUNG"
"Science",2,"BADUNG"
"Scuba diving",2,"BADUNG"
"Seabird",2,"BADUNG"
"Serveware",2,"BADUNG"
"Service",2,"BADUNG"
"Shack",2,"BADUNG"
"Shopkeeper",2,"BADUNG"
"Shorebird",2,"BADUNG"
"Shrubland",2,"BADUNG"
"Singing",2,"BADUNG"
"Skateboard",2,"BADUNG"
"Small appliance",2,"BADUNG"
"Smoothie",2,"BADUNG"
"Snow",2,"BADUNG"
"Soft drink",2,"BADUNG"
"Soldier",2,"BADUNG"
"Sour cream",2,"BADUNG"
"Spaghetti",2,"BADUNG"
"Sparkler",2,"BADUNG"
"Sphere",2,"BADUNG"
"Sport kite",2,"BADUNG"
"Sport utility vehicle",2,"BADUNG"
"Sports",2,"BADUNG"
"Sports equipment",2,"BADUNG"
"Spring roll",2,"BADUNG"
"Squirrel",2,"BADUNG"
"Stele",2,"BADUNG"
"Street dog",2,"BADUNG"
"Student",2,"BADUNG"
"Subway",2,"BADUNG"
"Sun hat",2,"BADUNG"
"Superfood",2,"BADUNG"
"Tabby cat",2,"BADUNG"
"Tabletop game",2,"BADUNG"
"Take-out food",2,"BADUNG"
"Tapa",2,"BADUNG"
"Tapestry",2,"BADUNG"
"Thai curry",2,"BADUNG"
"Thai fried rice",2,"BADUNG"
"Thermae",2,"BADUNG"
"Tick",2,"BADUNG"
"Toilet seat",2,"BADUNG"
"Top",2,"BADUNG"
"Tortoise",2,"BADUNG"
"Toyota innova",2,"BADUNG"
"Track",2,"BADUNG"
"Trade",2,"BADUNG"
"Train",2,"BADUNG"
"Truck",2,"BADUNG"
"Trunks",2,"BADUNG"
"Turban",2,"BADUNG"
"Underwater diving",2,"BADUNG"
"Urinal",2,"BADUNG"
"Walking",2,"BADUNG"
"Wall lizard",2,"BADUNG"
"Waste containment",2,"BADUNG"
"Watch",2,"BADUNG"
"Wedding reception",2,"BADUNG"
"Wheat beer",2,"BADUNG"
"Whipped cream",2,"BADUNG"
"Whisky",2,"BADUNG"
"White-collar worker",2,"BADUNG"
"Whole food",2,"BADUNG"
"Wine bottle",2,"BADUNG"
"Woodland",2,"BADUNG"
"Xylophone",2,"BADUNG"
"Yellow curry",2,"BADUNG"
"Adventure",3,"BADUNG"
"Aegean cat",3,"BADUNG"
"Air sports",3,"BADUNG"
"Aircraft cabin",3,"BADUNG"
"Alley",3,"BADUNG"
"Ananas",3,"BADUNG"
"Antique",3,"BADUNG"
"Arthropod",3,"BADUNG"
"Artifact",3,"BADUNG"
"Backlighting",3,"BADUNG"
"Baking",3,"BADUNG"
"Balcony",3,"BADUNG"
"Barbecue grill",3,"BADUNG"
"Beam",3,"BADUNG"
"Bedtime",3,"BADUNG"
"Bicycle part",3,"BADUNG"
"Bicycle wheel",3,"BADUNG"
"Boats and boating--Equipment and supplies",3,"BADUNG"
"Bonfire",3,"BADUNG"
"Book",3,"BADUNG"
"Bouquet",3,"BADUNG"
"Box",3,"BADUNG"
"Breakwater",3,"BADUNG"
"Bridge",3,"BADUNG"
"Bromeliaceae",3,"BADUNG"
"Bus",3,"BADUNG"
"Cabinetry",3,"BADUNG"
"Cable management",3,"BADUNG"
"Caesar salad",3,"BADUNG"
"Cage",3,"BADUNG"
"California-style pizza",3,"BADUNG"
"Calligraphy",3,"BADUNG"
"Camera",3,"BADUNG"
"Camera accessory",3,"BADUNG"
"Camera lens",3,"BADUNG"
"Canopy bed",3,"BADUNG"
"Capellini",3,"BADUNG"
"Castle",3,"BADUNG"
"Cestrum",3,"BADUNG"
"Chinese food",3,"BADUNG"
"Chopsticks",3,"BADUNG"
"City car",3,"BADUNG"
"Classic",3,"BADUNG"
"Close-up",3,"BADUNG"
"Collection",3,"BADUNG"
"Column",3,"BADUNG"
"Commercial building",3,"BADUNG"
"Computer monitor",3,"BADUNG"
"Cooking",3,"BADUNG"
"Cove",3,"BADUNG"
"Delicacy",3,"BADUNG"
"Display case",3,"BADUNG"
"Dome",3,"BADUNG"
"Drawer",3,"BADUNG"
"Drinking",3,"BADUNG"
"Fishing",3,"BADUNG"
"Flap",3,"BADUNG"
"Flip (acrobatic)",3,"BADUNG"
"Formal wear",3,"BADUNG"
"Fortification",3,"BADUNG"
"Four o'clock family",3,"BADUNG"
"Frozen dessert",3,"BADUNG"
"Function hall",3,"BADUNG"
"Gargoyle",3,"BADUNG"
"Gas",3,"BADUNG"
"Golf cart",3,"BADUNG"
"Grocery store",3,"BADUNG"
"Heron",3,"BADUNG"
"Highland",3,"BADUNG"
"Highway",3,"BADUNG"
"Holy places",3,"BADUNG"
"Home appliance",3,"BADUNG"
"House sparrow",3,"BADUNG"
"Human body",3,"BADUNG"
"Ikan bakar",3,"BADUNG"
"Indoor games and sports",3,"BADUNG"
"Island",3,"BADUNG"
"Japanese cuisine",3,"BADUNG"
"Japanese macaque",3,"BADUNG"
"Jaw",3,"BADUNG"
"Jumping",3,"BADUNG"
"Kite",3,"BADUNG"
"Kitten",3,"BADUNG"
"Laminate flooring",3,"BADUNG"
"Lampshade",3,"BADUNG"
"Lens",3,"BADUNG"
"Lime",3,"BADUNG"
"Mai tai",3,"BADUNG"
"Majorelle blue",3,"BADUNG"
"Marriage",3,"BADUNG"
"Mattress",3,"BADUNG"
"Metropolis",3,"BADUNG"
"Mexican food",3,"BADUNG"
"Mid-size car",3,"BADUNG"
"Model",3,"BADUNG"
"Music artist",3,"BADUNG"
"Musical ensemble",3,"BADUNG"
"Narrow-body aircraft",3,"BADUNG"
"Nasi campur",3,"BADUNG"
"Neon",3,"BADUNG"
"Nepenthes",3,"BADUNG"
"Oily fish",3,"BADUNG"
"Packaging and labeling",3,"BADUNG"
"Paper product",3,"BADUNG"
"Parasite",3,"BADUNG"
"Passenger ship",3,"BADUNG"
"Pavilion",3,"BADUNG"
"Personal computer",3,"BADUNG"
"Physical fitness",3,"BADUNG"
"Picture frame",3,"BADUNG"
"Pillow",3,"BADUNG"
"Pizza cheese",3,"BADUNG"
"Poached egg",3,"BADUNG"
"Porcelain",3,"BADUNG"
"Public utility",3,"BADUNG"
"Publication",3,"BADUNG"
"Puppy",3,"BADUNG"
"Reflex camera",3,"BADUNG"
"Rehearsal dinner",3,"BADUNG"
"Roasting",3,"BADUNG"
"Scaled reptile",3,"BADUNG"
"Seaside resort",3,"BADUNG"
"Shed",3,"BADUNG"
"Shopping",3,"BADUNG"
"Shorts",3,"BADUNG"
"Shrimp",3,"BADUNG"
